date,agentic
2018-01-02,0.999672301314753
2018-01-03,1.0022996990348036
2018-01-04,1.002585248657878
2018-01-05,1.0066662426233972
2018-01-08,1.0091178483875625
2018-01-09,1.0067448201812048
2018-01-10,1.0053803331132227
2018-01-11,1.0091129328268935
2018-01-12,1.012835130705594
2018-01-15,1.0151220310152984
2018-01-16,1.0169270345525832
2018-01-17,1.0158803089964357
2018-01-18,1.0152411085639808
2018-01-19,1.0126822762736833
2018-01-22,1.0131556126525143
2018-01-23,1.0198131971124358
2018-01-24,1.0193487869516813
2018-01-25,1.0230044613497566
2018-01-26,1.0246988372075452
2018-01-29,1.0244785151161742
2018-01-30,1.0178601820821669
2018-01-31,1.0173905067207716
2018-02-01,1.0152011763175905
2018-02-02,1.0086736285519333
2018-02-05,1.0039772859882017
2018-02-06,0.994563434741246
2018-02-07,0.988072477690941
2018-02-08,0.9848659131625264
2018-02-09,0.9791307200077064
2018-02-12,0.9821714423347845
2018-02-13,0.9814343679482782
2018-02-14,0.9836699874076916
2018-02-15,0.9861632507521867
2018-02-16,0.9872578379965449
2018-02-19,0.9944244024846516
2018-02-20,0.9891359975919043
2018-02-21,0.9876856224891253
2018-02-22,0.987477016645731
2018-02-23,0.9941827307298896
2018-02-26,0.9992084275855282
2018-02-27,0.9970451321676218
2018-02-28,0.9921544969463137
2018-03-01,0.9911458093177287
2018-03-02,0.9903493706021597
2018-03-05,0.9915686423090554
2018-03-06,0.9895810683119137
2018-03-07,0.9873011065271315
2018-03-08,0.9905614957482678
2018-03-09,0.9929941357284378
2018-03-12,0.9974319433820531
2018-03-13,0.9975036504935426
2018-03-14,0.9967438642372949
2018-03-15,0.9980563039239114
2018-03-16,0.9973870412745014
2018-03-19,0.9930038924614061
2018-03-20,0.9925898926002146
2018-03-21,0.9924861932091625
2018-03-22,0.991025158612467
2018-03-23,0.9805207197873663
2018-03-26,0.9866634115329126
2018-03-27,0.9890765432926775
2018-03-28,0.9866488211742475
2018-03-29,0.9898540809081503
2018-03-30,0.9910524180757733
2018-04-02,0.9868757558147109
2018-04-03,0.9861200818247318
2018-04-04,0.9857180165898665
2018-04-05,0.9884657026007854
2018-04-06,0.9861729875807351
2018-04-09,0.9878827663913146
2018-04-10,0.9911625668820494
2018-04-11,0.9926697924824822
2018-04-12,0.9934767826162225
2018-04-13,0.9934999503024723
2018-04-16,0.9951519634242602
2018-04-17,0.9963948682799713
2018-04-18,0.9962458047789596
2018-04-19,0.9933079632003374
2018-04-20,0.9886434671951138
2018-04-23,0.9869826535750463
2018-04-24,0.9841613323750529
2018-04-25,0.9807783463677657
2018-04-26,0.9852783962990284
2018-04-27,0.9884318168296895
2018-04-30,0.9875015091546213
2018-05-01,0.986305490582727
2018-05-02,0.9827005140022198
2018-05-03,0.9824204231260679
2018-05-04,0.9827250992462707
2018-05-07,0.9824662168889647
2018-05-08,0.9814080179196946
2018-05-09,0.9822810389023805
2018-05-10,0.986588085696488
2018-05-11,0.9896765292750976
2018-05-14,0.9885087645703112
2018-05-15,0.9845995353921961
2018-05-16,0.9826780978382786
2018-05-17,0.9838874713834156
2018-05-18,0.9856404271071788
2018-05-21,0.9875556417712612
2018-05-22,0.9866542197798862
2018-05-23,0.9879664629930486
2018-05-24,0.9899709304209291
2018-05-25,0.9911120886542637
2018-05-28,0.9902078644639523
2018-05-29,0.9904612133105629
2018-05-30,0.9897061889153239
2018-05-31,0.9900506904233154
2018-06-01,0.9905972754702167
2018-06-04,0.9904639527321941
2018-06-05,0.9913277089185134
2018-06-06,0.9908438450138096
2018-06-07,0.995536371121199
2018-06-08,0.9941259518978215
2018-06-11,0.9952543918488432
2018-06-12,0.9960234162418387
2018-06-13,0.9950336718782468
2018-06-14,0.9946598632979432
2018-06-15,0.994918439043889
2018-06-18,0.9900613493539321
2018-06-19,0.9874497151123696
2018-06-20,0.988339833246584
2018-06-21,0.9873145225701433
2018-06-22,0.9886326841740837
2018-06-25,0.9888328848828969
2018-06-26,0.987199655501438
2018-06-27,0.9881660984092978
2018-06-28,0.987688525072664
2018-06-29,0.9882485611820729
2018-07-02,0.9845091930865659
2018-07-03,0.985038524525008
2018-07-04,0.9846992410946254
2018-07-05,0.9864427549804629
2018-07-06,0.9909664239415057
2018-07-09,0.9928620544149818
2018-07-10,0.995007855700098
2018-07-11,0.9914695523673951
2018-07-12,0.9938613905942827
2018-07-13,0.9969752361140239
2018-07-16,0.9956445715055903
2018-07-17,0.9933853473531901
2018-07-18,0.9925547472968681
2018-07-19,0.9923119899742079
2018-07-20,0.9907033704205632
2018-07-23,0.985745650346464
2018-07-24,0.9874897250012552
2018-07-25,0.9885779424493861
2018-07-26,0.9916268745232864
2018-07-27,0.991140092769008
2018-07-30,0.9885813000480769
2018-07-31,0.9914107954368311
2018-08-01,0.9902482735149802
2018-08-02,0.9884985377118343
2018-08-03,0.9920535562729936
2018-08-06,0.992626347449102
2018-08-07,0.9940581668690653
2018-08-08,0.9936156346162771
2018-08-09,0.9940733330675195
2018-08-10,0.9938433966951309
2018-08-13,0.9892496124852254
2018-08-14,0.9905085341998746
2018-08-15,0.9910025202786791
2018-08-16,0.9895283122071208
2018-08-17,0.9919425239948332
2018-08-20,0.9939081510092452
2018-08-21,0.9975010767606901
2018-08-22,0.9965321958974681
2018-08-23,0.9984353144829592
2018-08-24,1.0008065042918382
2018-08-27,1.0031928819334246
2018-08-28,1.00279976011214
2018-08-29,1.0036265319348034
2018-08-30,1.0031910099251184
2018-08-31,1.006569095394219
2018-09-03,1.004981502470884
2018-09-04,1.0061038317054385
2018-09-05,1.0043962028433877
2018-09-06,1.005101321019177
2018-09-07,1.0030988638219098
2018-09-10,1.0040654758416772
2018-09-11,1.0030259566870932
2018-09-12,1.0048687491596386
2018-09-13,1.005830687984326
2018-09-14,1.006885683933831
2018-09-17,1.005419286502991
2018-09-18,1.0054688060971908
2018-09-19,1.0041400223383878
2018-09-20,1.0056343069109341
2018-09-21,1.0067549528338393
2018-09-24,1.0055566186681861
2018-09-25,1.0048474328136852
2018-09-26,1.004904533206787
2018-09-27,1.0070718914733487
2018-09-28,1.0058062688222764
2018-10-01,1.0062031244145524
2018-10-02,1.0053060203263435
2018-10-03,1.0048730073362613
2018-10-04,1.000085356286092
2018-10-05,0.9968853417859966
2018-10-08,0.9941788628212079
2018-10-09,0.9939863046028408
2018-10-10,0.9898196036828442
2018-10-11,0.9789372689955594
2018-10-12,0.981676802033075
2018-10-15,0.9800863813111036
2018-10-16,0.9829207332296013
2018-10-17,0.9859875912393784
2018-10-18,0.982801633175088
2018-10-19,0.9828148852863583
2018-10-22,0.9820687688399943
2018-10-23,0.9782691775693277
2018-10-24,0.973533398276347
2018-10-25,0.9722513784485403
2018-10-26,0.9692064022482221
2018-10-29,0.9674708205603422
2018-10-30,0.9699146912520972
2018-10-31,0.9701815955857542
2018-11-01,0.971430435010169
2018-11-02,0.9750831103004145
2018-11-05,0.973320333701957
2018-11-06,0.9753715910044405
2018-11-07,0.9756791762563128
2018-11-08,0.9785015973146776
2018-11-09,0.976965374821058
2018-11-12,0.9742389311172152
2018-11-13,0.9710880564014494
2018-11-14,0.9693604651253799
2018-11-15,0.9724238462540352
2018-11-16,0.9738688254510518
2018-11-19,0.9752119160541
2018-11-20,0.9686419917410073
2018-11-21,0.9684713655804256
2018-11-22,0.968434421005515
2018-11-23,0.9669652800907318
2018-11-26,0.970297618572598
2018-11-27,0.9729774446801487
2018-11-28,0.9755778267915208
2018-11-29,0.9762801597724099
2018-11-30,0.9781027149894312
2018-12-03,0.9829412269019635
2018-12-04,0.9779391818976134
2018-12-05,0.9773501545613374
2018-12-06,0.9757443898282842
2018-12-07,0.9733612613891498
2018-12-10,0.9723355243889374
2018-12-11,0.9715771990872991
2018-12-12,0.9755648108294559
2018-12-13,0.9761468490952494
2018-12-14,0.9720951893578372
2018-12-17,0.9694158065777865
2018-12-18,0.9667933471303528
2018-12-19,0.9661443692204114
2018-12-20,0.9621028135069293
2018-12-21,0.9584157880482806
2018-12-24,0.9533511535811449
2018-12-26,0.9565359376625763
2018-12-27,0.9624642994993539
2018-12-28,0.9632274394247949
2018-12-31,0.9645427706408908
2019-01-02,0.9639640195913243
2019-01-03,0.9624316420404758
2019-01-04,0.9677158806750016
2019-01-07,0.9705222195612832
2019-01-08,0.9718587292549821
2019-01-09,0.9737128755359677
