date,agentic
2018-01-02,1.0020658231128412
2018-01-03,1.0053924123831628
2018-01-04,1.0068537181402863
2018-01-05,1.0129820496845445
2018-01-08,1.0166690758151753
2018-01-09,1.0157228007214973
2018-01-10,1.0152957923125094
2018-01-11,1.0193947575068179
2018-01-12,1.0251575722640673
2018-01-15,1.029545103898681
2018-01-16,1.0317099163710883
2018-01-17,1.02968222449858
2018-01-18,1.0300884225294489
2018-01-19,1.027100914868063
2018-01-22,1.028346498322984
2018-01-23,1.037257024077149
2018-01-24,1.0374753730583874
2018-01-25,1.04254885606902
2018-01-26,1.0446310333280149
2018-01-29,1.046768919910011
2018-01-30,1.0384462922709947
2018-01-31,1.0362611451703834
2018-02-01,1.035488698087392
2018-02-02,1.0288930650877406
2018-02-05,1.0219120801515396
2018-02-06,1.0065973448718013
2018-02-07,0.9981250118195015
2018-02-08,0.9939374773393614
2018-02-09,0.9854678700216898
2018-02-12,0.9894984234349218
2018-02-13,0.9881112006263835
2018-02-14,0.9924225950253078
2018-02-15,0.9949843785647015
2018-02-16,0.9956598203746847
2018-02-19,1.0086334338672809
2018-02-20,1.002065351406344
2018-02-21,1.0009629703039349
2018-02-22,1.0000751066951898
2018-02-23,1.008578712956249
2018-02-26,1.01586528860213
2018-02-27,1.0135190503208982
2018-02-28,1.005294982527582
2018-03-01,1.003416269437822
2018-03-02,1.0033766718071917
2018-03-05,1.0051432509079967
2018-03-06,1.0020552857765008
2018-03-07,0.9984744714966132
2018-03-08,1.0018516237330795
2018-03-09,1.005315025818479
2018-03-12,1.012522543224192
2018-03-13,1.0116725470405958
2018-03-14,1.0094738968253647
2018-03-15,1.0111639131747114
2018-03-16,1.0103427461114773
2018-03-19,1.0054874060615253
2018-03-20,1.0056955721373504
2018-03-21,1.005965564409335
2018-03-22,1.0040241854113927
2018-03-23,0.9890148368432776
2018-03-26,0.9976276120304054
2018-03-27,1.0001674012329502
2018-03-28,0.9945870541048715
2018-03-29,0.9972122046442047
2018-03-30,0.9992717214682495
2018-04-02,0.9942813144395716
2018-04-03,0.9928796081748374
2018-04-04,0.9918047288747066
2018-04-05,0.9970667979102164
2018-04-06,0.9923355598681959
2018-04-09,0.994358584217518
2018-04-10,0.9998931546120108
2018-04-11,1.0019870750036808
2018-04-12,1.0047561404233485
2018-04-13,1.0042820268504034
2018-04-16,1.0068321756997345
2018-04-17,1.0082521284538355
2018-04-18,1.0098240096277722
2018-04-19,1.008400494037411
2018-04-20,1.003227072329004
2018-04-23,1.0009571844153426
2018-04-24,0.9980759886345856
2018-04-25,0.9937869793444547
2018-04-26,0.9989789894326713
2018-04-27,1.0019357075523179
2018-04-30,1.0005985645097513
2018-05-01,0.9997327963528182
2018-05-02,0.9952997322955497
2018-05-03,0.9942946328866318
2018-05-04,0.9943940129186741
2018-05-07,0.9943387104361195
2018-05-08,0.9944933427528982
2018-05-09,0.9964276896298807
2018-05-10,1.0015253280519574
2018-05-11,1.0055394005420646
2018-05-14,1.0043048866512951
2018-05-15,1.001286622710094
2018-05-16,0.9985880558528943
2018-05-17,1.0007090488489954
2018-05-18,1.0016670937615824
2018-05-21,1.0038959141356965
2018-05-22,1.0030014609709512
2018-05-23,1.003134550615633
2018-05-24,1.004499673591481
2018-05-25,1.0047819580042965
2018-05-28,1.0019723713717843
2018-05-29,0.999132027135061
2018-05-30,0.9989177208888466
2018-05-31,1.0003488448401756
2018-06-01,1.0014841938804857
2018-06-04,1.0021917558397828
2018-06-05,1.0026935706812392
2018-06-06,1.0031634847711413
2018-06-07,1.0087679370179328
2018-06-08,1.0067609313903163
2018-06-11,1.0089710709306756
2018-06-12,1.0100855537124267
2018-06-13,1.0090953272993222
2018-06-14,1.0074448399566311
2018-06-15,1.0076586136060528
2018-06-18,0.9991718582647048
2018-06-19,0.9944774356562733
2018-06-20,0.9974300632749799
2018-06-21,0.995237831701863
2018-06-22,0.9970800265884661
2018-06-25,0.9979781656961302
2018-06-26,0.9950468456801653
2018-06-27,0.995857126357096
2018-06-28,0.9950602528598024
2018-06-29,0.9967578986334849
2018-07-02,0.9912001689273585
2018-07-03,0.991857310738904
2018-07-04,0.9910834636366461
2018-07-05,0.9925088740387062
2018-07-06,0.9985173556894381
2018-07-09,1.0023682580858753
2018-07-10,1.0055857207672991
2018-07-11,0.9992709063731166
2018-07-12,1.0018530470022189
2018-07-13,1.0060487656005341
2018-07-16,1.004947417573686
2018-07-17,1.0006681373242912
2018-07-18,0.9996104288786816
2018-07-19,0.9986785536305385
2018-07-20,0.9978601601368275
2018-07-23,0.9925735232629742
2018-07-24,0.9946527837318435
2018-07-25,0.996308071977413
2018-07-26,1.001069274395154
2018-07-27,0.9998370785585158
2018-07-30,0.9965162944548241
2018-07-31,0.9993340341134207
2018-08-01,0.9992676340167088
2018-08-02,0.9958474597432914
2018-08-03,1.0002359107680525
2018-08-06,1.0006471481712949
2018-08-07,1.003481592908186
2018-08-08,1.0030825286760199
2018-08-09,1.0017575636703093
2018-08-10,0.9999315623128835
2018-08-13,0.993712602957548
2018-08-14,0.9952613593647193
2018-08-15,0.9950981589235173
2018-08-16,0.9911309726692569
2018-08-17,0.9938272697761378
2018-08-20,0.9955240571105477
2018-08-21,1.000970719025476
2018-08-22,0.9994160682048489
2018-08-23,1.0031603635654187
2018-08-24,1.006093917864025
2018-08-27,1.0103398365258485
2018-08-28,1.0106157728497345
2018-08-29,1.0117285857899716
2018-08-30,1.0115979734788294
2018-08-31,1.0155687170717564
2018-09-03,1.0129405769437538
2018-09-04,1.0148688271013193
2018-09-05,1.0113789702264828
2018-09-06,1.010336213288729
2018-09-07,1.0087198177275871
2018-09-10,1.0092802873203683
2018-09-11,1.008974150773877
2018-09-12,1.0119646985233104
2018-09-13,1.0139088209970337
2018-09-14,1.0161412153636649
2018-09-17,1.0136122915547936
2018-09-18,1.014123132402034
2018-09-19,1.0149940948772134
2018-09-20,1.0183284319186396
2018-09-21,1.02014562575506
